datetime,station_id,lat,lon,co,no,no2,o3,pm10,pm25,relativehumidity,so2,temperature,overall_aqi,day_of_week,month,hour_sin,hour_cos
2025-08-26 08:15:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,48.11419222903886,52.10703067484663,10.42,43.0,4.6,,54.23484662576687,,68,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:15:00+00:00,3409469,19.26777,72.97182,0.48115337423312887,2.8721226993865034,10.425169734151329,5.72,30.16,8.35,77.9,0.0,27.32,30,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:15:00+00:00,3409472,19.222279,72.957979,1.2028834355828222,2.1479550102249494,3.9705971370143143,1.4,45.22,16.92,35.66,6.261897750511248,22.42,57,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:15:00+00:00,3409476,19.0243902,73.0406721,0.6529938650306749,8.726834355828222,21.283153374233127,17.12,34.37,14.43,88.74,4.139664621676892,28.99,34,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:15:00+00:00,3409477,19.090337,73.014232,0.6644498977505112,3.559468302658487,14.339312883435582,1.1,30.48,9.04,92.64,10.34916155419223,30.85,33,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:15:00+00:00,3409487,19.0575752,73.0151367,0.3322249488752556,7.388965235173824,7.9411942740286285,16.49,28.31,7.45,84.91,26.986421267893665,26.79,34,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,,,,,,,,,31,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,3409469,19.26777,72.97182,0.48115337423312887,4.197717791411043,10.613349693251532,5.83,30.16,8.35,77.25,0.0,27.39,30,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,3409472,19.222279,72.957979,1.168515337423313,2.0374887525562375,3.481329243353783,1.75,45.22,16.92,35.7,6.419100204498978,22.75,55,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,3409476,19.0243902,73.0406721,0.7217300613496933,17.62550511247444,20.0599836400818,16.39,28.95,12.16,91.11,6.026094069529652,28.37,36,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,3409477,19.090337,73.014232,0.5728016359918201,3.5349202453987734,14.000588957055214,0.98,30.48,9.04,94.35,9.536948875255625,30.17,30,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:30:00+00:00,3409487,19.0575752,73.0151367,0.29785685071574647,7.143484662576689,7.056748466257668,9.21,25.05,6.32,84.87,28.11303885480573,27.22,35,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,6943,19.1135051,73.008978,0.6071697341513294,45.904867075664626,54.76036809815951,10.35,43.0,4.62,,54.81125562372189,,68,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,3409469,19.26777,72.97182,0.4582413087934561,3.0562331288343567,10.820347648261757,6.02,30.16,8.35,80.43,3.039247443762781,26.86,30,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,3409472,19.222279,72.957979,1.1226912065439674,1.9392965235173827,3.274331288343558,1.95,45.22,16.92,36.3,5.947492842535787,20.75,52,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,3409476,19.0243902,73.0406721,0.5155214723926381,14.225599182004093,23.08968098159509,17.42,28.95,12.16,93.33,4.978077709611452,27.64,29,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,3409477,19.090337,73.014232,0.4582413087934561,3.228069529652352,12.231697341513291,0.01,27.74,9.04,100.5,9.563149284253578,28.97,28,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 08:45:00+00:00,3409487,19.0575752,73.0151367,0.26348875255623727,6.996196319018406,7.169656441717791,17.5,25.05,6.32,84.66,29.396858895705524,26.97,37,1,8,0.8660254037844387,-0.4999999999999998
2025-08-26 09:00:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,47.52503885480573,51.03440490797546,10.09,44.1,,,,,64,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:00:00+00:00,3409469,19.26777,72.97182,0.4238732106339469,2.062036809815951,9.822993865030673,5.9,28.66,6.91,89.41,2.017431492842536,24.65,29,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:00:00+00:00,3409472,19.222279,72.957979,1.134147239263804,1.9638445807770966,2.3522494887525562,2.23,49.6,15.17,36.04,4.820875255623722,20.39,53,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:00:00+00:00,3409476,19.0243902,73.0406721,0.5728016359918201,7.168032719836401,22.035873210633948,16.47,28.95,12.16,94.26,1.9912310838445808,27.77,29,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:00:00+00:00,3409477,19.090337,73.014232,0.5498895705521473,3.7067566462167694,13.134961145194273,0.73,24.61,9.25,101.84,9.720351738241309,28.83,27,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:00:00+00:00,3409487,19.0575752,73.0151367,0.27494478527607363,7.045292433537834,6.9438404907975455,6.98,25.05,6.32,84.5,30.130470347648263,26.85,38,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,6943,19.1135051,73.008978,0.6300817995910022,47.365476482617595,52.69038854805726,10.32,46.0,5.4,,54.78505521472393,,68,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,3409469,19.26777,72.97182,0.3780490797546013,2.7739304703476484,9.898265848670755,6.1,28.08,6.38,88.98,12.07838854805726,24.77,28,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,3409472,19.222279,72.957979,1.0424989775051126,1.8533783231083847,1.8817995910020449,3.11,54.19,13.33,36.11,5.3710838445807765,22.14,54,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,3409476,19.0243902,73.0406721,0.5613456032719837,7.965844580777097,20.041165644171777,14.1,30.77,12.92,94.73,1.938830265848671,27.79,31,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,3409477,19.090337,73.014232,0.4124171779141105,3.289439672801637,11.629521472392637,9.78,24.61,9.4,100.23,8.934339468302658,28.29,25,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:15:00+00:00,3409487,19.0575752,73.0151367,0.24057668711656444,6.578879345603274,7.339018404907975,17.12,27.38,7.21,84.43,30.549676891615544,26.88,38,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,47.78279345603273,49.698327198364005,10.55,46.0,5.4,,54.81125562372189,,68,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,3409469,19.26777,72.97182,0.29785685071574647,3.5717423312883443,10.93325562372188,6.06,28.08,6.38,87.15,13.493210633946832,25.29,28,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,3409472,19.222279,72.957979,1.0768670756646217,1.8165562372188142,1.5807116564417176,2.59,54.19,13.33,36.05,7.676719836400819,22.07,54,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,3409476,19.0243902,73.0406721,0.5613456032719837,7.929022494887526,19.100265848670755,14.16,33.49,14.07,95.06,3.615656441717791,27.7,33,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,3409477,19.090337,73.014232,0.35513701431492845,2.430257668711657,10.180535787321062,7.61,24.61,9.4,97.05,9.117742331288344,28.38,25,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:30:00+00:00,3409487,19.0575752,73.0151367,0.28640081799591005,6.137014314928426,8.35519018404908,19.05,31.05,8.61,84.76,20.619721881390593,26.94,31,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,47.48821676891616,50.18759509202454,15.78,46.0,5.39,,54.81125562372189,,68,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,3409469,19.26777,72.97182,0.343680981595092,4.111799591002046,11.441341513292432,6.3,28.08,6.38,87.18,13.493210633946832,25.47,28,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,3409472,19.222279,72.957979,1.111235173824131,1.828830265848671,2.465157464212679,2.61,54.19,13.33,36.21,7.074110429447853,21.58,54,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,3409476,19.0243902,73.0406721,0.5728016359918201,5.781067484662578,21.941783231083843,17.03,33.49,14.07,95.14,2.7772433537832315,27.67,33,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,3409477,19.090337,73.014232,0.4238732106339469,1.9515705521472397,9.766539877300614,10.46,29.99,9.4,97.77,9.92995501022495,28.55,30,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 09:45:00+00:00,3409487,19.0575752,73.0151367,0.26348875255623727,5.474216768916156,11.968245398773005,17.13,31.05,8.61,84.67,20.383918200409,27.13,31,1,8,0.7071067811865476,-0.7071067811865475
2025-08-26 10:00:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,47.59868302658487,53.010294478527605,18.54,41.78,4.2,,54.81125562372189,,68,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:00:00+00:00,3409469,19.26777,72.97182,0.6529938650306749,11.930355828220861,13.341959100204498,6.42,30.4,8.14,88.48,14.069619631901842,25.39,33,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:00:00+00:00,3409472,19.222279,72.957979,1.0768670756646217,1.730638036809816,3.8388711656441714,2.28,50.37,12.11,36.13,7.493316973415133,20.07,20,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:00:00+00:00,3409476,19.0243902,73.0406721,0.6300817995910022,4.811419222903886,21.885329243353784,16.22,33.49,14.07,95.18,1.5196237218813906,27.78,33,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:00:00+00:00,3409477,19.090337,73.014232,0.6415378323108386,3.154425357873211,13.360777096114518,8.54,36.43,9.97,99.19,10.611165644171779,29.02,36,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:00:00+00:00,3409487,19.0575752,73.0151367,0.29785685071574647,5.0446257668711665,17.783006134969323,33.17,31.05,8.61,84.59,21.37953374233129,27.43,33,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,6943,19.1135051,73.008978,0.6300817995910022,47.80734151329244,53.292564417177914,17.0,34.5,4.2,,54.837456032719835,,68,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,3409469,19.26777,72.97182,0.4926094069529653,6.002000000000001,12.363423312883436,6.16,31.25,8.78,87.97,14.305423312883436,24.75,31,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,3409472,19.222279,72.957979,1.053955010224949,1.681541922290389,2.7474274028629853,2.8,46.38,10.83,36.07,7.467116564417179,22.06,46,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,3409476,19.0243902,73.0406721,0.6300817995910022,5.105995910020451,21.75360327198364,14.54,31.13,13.06,95.18,1.6244253578732106,27.83,32,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,3409477,19.090337,73.014232,0.6988179959100205,5.130543967280164,16.898560327198364,5.93,36.43,10.38,98.79,10.532564417177914,29.32,36,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:15:00+00:00,3409487,19.0575752,73.0151367,0.4238732106339469,5.965177914110431,21.41487934560327,5.0,30.57,7.94,84.62,22.663353783231084,27.43,31,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,6943,19.1135051,73.008978,0.6300817995910022,47.7336973415133,51.072040899795496,12.88,34.5,4.2,,54.889856850715745,,68,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,3409469,19.26777,72.97182,0.5384335378323108,4.197717791411043,11.911791411042945,6.04,31.25,8.78,86.25,0.8384130879345604,24.77,31,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,3409472,19.222279,72.957979,1.0424989775051126,1.6447198364008184,1.5242576687116565,6.5,46.38,10.83,35.88,5.816490797546013,22.08,46,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,3409476,19.0243902,73.0406721,0.5842576687116565,5.6583271983640095,21.245517382413084,15.26,27.59,11.59,95.24,4.244466257668712,27.78,29,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,3409477,19.090337,73.014232,0.4582413087934561,5.3514764826175885,18.06527607361963,7.46,36.43,10.38,96.77,10.1919591002045,29.0,36,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:30:00+00:00,3409487,19.0575752,73.0151367,0.24057668711656444,4.516842535787322,18.197002044989773,22.94,29.85,6.89,84.49,22.637153374233133,27.58,30,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,48.37194683026585,50.827406952965234,10.39,34.5,4.21,,54.9160572597137,,68,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,3409469,19.26777,72.97182,0.5957137014314929,3.9399631901840495,13.116143149284252,6.0,31.25,8.78,86.36,0.6550102249488753,25.01,31,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,3409472,19.222279,72.957979,1.053955010224949,1.681541922290389,1.8253456032719835,4.19,46.38,10.83,35.97,7.309914110429449,20.56,46,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,3409476,19.0243902,73.0406721,0.4926094069529653,3.3139877300613505,23.08968098159509,22.31,27.59,11.59,95.14,4.165865030674847,27.5,29,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,3409477,19.090337,73.014232,0.3895051124744377,5.682875255623722,18.780359918200407,7.7,32.73,10.38,96.37,10.637366053169734,28.83,33,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 10:45:00+00:00,3409487,19.0575752,73.0151367,0.26348875255623727,4.038155419222904,16.8421063394683,11.6,29.85,6.89,84.53,22.296548057259713,26.36,30,1,8,0.49999999999999994,-0.8660254037844387
2025-08-26 11:00:00+00:00,6943,19.1135051,73.008978,0.6071697341513294,48.568331288343565,53.6501063394683,10.47,34.5,5.0,,54.9160572597137,,68,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:00:00+00:00,3409469,19.26777,72.97182,0.5728016359918201,5.130543967280164,14.24522290388548,5.71,26.12,7.63,85.43,0.9956155419222904,25.43,29,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:00:00+00:00,3409472,19.222279,72.957979,1.0768670756646217,1.6324458077709614,2.465157464212679,3.36,43.63,9.98,35.92,4.925676891615542,20.39,44,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:00:00+00:00,3409476,19.0243902,73.0406721,0.5155214723926381,1.8656523517382415,18.89326789366053,20.45,27.59,11.59,94.97,3.4322535787321065,27.59,28,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:00:00+00:00,3409477,19.090337,73.014232,0.43532924335378326,6.173836400817997,18.27227402862986,6.23,28.5,9.82,97.35,9.982355828220859,28.88,28,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:00:00+00:00,3409487,19.0575752,73.0151367,0.4124171779141105,6.407042944785276,21.094973415132923,13.93,29.85,6.89,84.7,22.663353783231084,26.97,30,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,49.28022494887526,51.12849488752556,10.45,34.5,5.0,,54.889856850715745,,68,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,3409469,19.26777,72.97182,0.4926094069529653,3.8417709611451945,12.212879345603271,6.02,24.26,7.22,83.85,1.3100204498977506,25.9,25,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,3409472,19.222279,72.957979,1.0768670756646217,1.6938159509202455,3.481329243353783,3.21,40.76,9.08,35.71,6.471501022494889,22.93,41,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,3409476,19.0243902,73.0406721,0.5728016359918201,3.0562331288343567,16.296384458077707,17.66,26.32,11.05,95.15,5.030478527607362,27.81,29,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,3409477,19.090337,73.014232,0.5613456032719837,6.6034274028629865,17.105558282208587,5.07,28.5,9.41,97.79,10.1919591002045,29.12,28,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:15:00+00:00,3409487,19.0575752,73.0151367,0.3780490797546013,7.192580777096116,21.715967280163596,5.57,31.56,7.56,84.74,23.47556646216769,27.04,32,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,49.04701840490798,51.20376687116564,10.39,34.5,5.0,,54.8636564417178,,68,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,3409469,19.26777,72.97182,0.40096114519427406,7.180306748466259,14.226404907975459,5.99,24.26,7.22,81.59,1.938830265848671,26.35,24,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,3409472,19.222279,72.957979,1.0654110429447854,1.7920081799591003,4.309321063394683,3.11,40.76,9.08,35.84,5.999893660531698,20.49,41,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,3409476,19.0243902,73.0406721,0.5957137014314929,3.7681267893660535,16.616290388548055,17.37,24.41,10.25,95.01,4.323067484662577,28.11,30,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,3409477,19.090337,73.014232,0.5269775051124745,6.996196319018406,15.788298568507157,5.64,28.5,9.41,95.13,10.322961145194274,29.51,28,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:30:00+00:00,3409487,19.0575752,73.0151367,0.3895051124744377,7.168032719836401,20.17289161554192,20.7,34.26,8.61,84.9,25.624,27.06,34,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,49.25567689161555,53.838286298568505,11.15,34.5,5.01,,54.889856850715745,,68,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,3409469,19.26777,72.97182,0.4926094069529653,11.451668711656444,9.766539877300614,5.77,24.26,7.22,81.44,0.9170143149284253,26.4,25,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,3409472,19.222279,72.957979,1.0768670756646217,2.0374887525562375,5.513672801635992,2.22,40.76,9.08,35.93,6.209496932515338,21.52,41,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,3409476,19.0243902,73.0406721,0.6415378323108386,4.786871165644173,18.648633946830266,16.7,24.41,10.25,94.27,3.0916482617586913,28.21,32,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,3409477,19.090337,73.014232,0.5498895705521473,6.799811860940697,15.48721063394683,5.99,25.91,9.41,94.17,9.87755419222904,29.63,27,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 11:45:00+00:00,3409487,19.0575752,73.0151367,0.3207689161554193,6.542057259713703,18.987357873210634,35.68,34.26,8.61,84.89,25.78120245398773,26.86,36,1,8,0.258819045102521,-0.9659258262890682
2025-08-26 12:00:00+00:00,6943,19.1135051,73.008978,0.6186257668711658,51.02313701431493,50.99676891615542,10.74,36.52,5.4,,54.28724744376278,,68,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:00:00+00:00,3409469,19.26777,72.97182,0.5728016359918201,9.021411042944786,10.745075664621677,5.91,33.04,10.78,82.05,0.7598118609406953,26.34,33,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:00:00+00:00,3409472,19.222279,72.957979,1.0424989775051126,1.8411042944785279,5.344310838445807,2.54,40.98,8.48,35.63,5.318683026584867,23.51,41,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:00:00+00:00,3409476,19.0243902,73.0406721,0.6186257668711658,5.400572597137016,19.75889570552147,16.4,24.41,10.25,92.91,4.034862985685072,28.19,31,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:00:00+00:00,3409477,19.090337,73.014232,0.7790102249488754,6.382494887525564,16.7480163599182,4.09,22.95,9.33,95.85,9.405946830265849,29.49,39,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:00:00+00:00,3409487,19.0575752,73.0151367,0.3780490797546013,10.776597137014315,19.495443762781182,9.09,34.26,8.61,85.56,24.706985685071576,25.89,34,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,6943,19.1135051,73.008978,0.6300817995910022,51.084507157464216,50.827406952965234,10.32,40.0,5.4,,54.8636564417178,,68,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,3409469,19.26777,72.97182,0.6071697341513294,4.995529652351739,11.554249488752555,5.93,36.23,12.08,81.92,0.9170143149284253,26.39,36,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,3409472,19.222279,72.957979,1.0997791411042945,1.5342535787321065,4.648044989775051,3.08,41.21,7.86,34.87,6.995509202453988,25.26,41,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,3409476,19.0243902,73.0406721,0.6415378323108386,5.719697341513293,19.081447852760736,14.97,33.03,13.93,92.05,5.397284253578732,28.15,33,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,3409477,19.090337,73.014232,,6.480687116564418,16.258748466257668,2.29,22.95,9.27,95.75,9.458347648261759,29.53,23,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:15:00+00:00,3409487,19.0575752,73.0151367,0.4926094069529653,11.954903885480574,18.57336196319018,6.75,34.26,7.76,85.61,22.375149284253578,26.06,34,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,6943,19.1135051,73.008978,0.6415378323108386,50.50762781186094,52.257574642126784,10.39,40.0,5.4,,54.837456032719835,,68,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,3409469,19.26777,72.97182,0.5957137014314929,3.1298773006134972,11.253161554192229,6.24,36.23,12.08,81.46,1.0480163599182004,26.43,36,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,3409472,19.222279,72.957979,0.0,0.0,0.0,7.11,41.21,7.86,38.52,47.894347648261764,36.69,60,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,3409476,19.0243902,73.0406721,0.6529938650306749,11.881259713701432,18.83681390593047,13.85,46.32,19.45,91.47,6.314298568507158,28.31,46,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,3409477,19.090337,73.014232,0.8477464212678938,6.775263803680982,15.694208588957054,23.21,22.95,9.27,94.8,9.87755419222904,29.59,42,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:30:00+00:00,3409487,19.0575752,73.0151367,0.40096114519427406,6.86118200408998,18.93090388548057,12.42,34.26,6.48,85.14,17.868678936605317,26.05,34,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:45:00+00:00,6943,19.1135051,73.008978,0.6415378323108386,50.96176687116566,55.34372597137014,10.76,40.0,5.41,,54.81125562372189,,69,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:45:00+00:00,3409469,19.26777,72.97182,0.5498895705521473,4.185443762781187,11.610703476482616,6.07,36.23,12.08,80.72,1.0742167689161555,26.49,36,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:45:00+00:00,3409476,19.0243902,73.0406721,0.6186257668711658,20.00666666666667,22.28050715746421,13.84,46.32,19.45,91.05,3.3274519427402867,28.43,46,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:45:00+00:00,3409477,19.090337,73.014232,0.7904662576687117,6.996196319018406,15.167304703476482,3.2,21.14,9.27,93.6,9.61555010224949,29.62,40,1,8,1.2246467991473532e-16,-1.0
2025-08-26 12:45:00+00:00,3409487,19.0575752,73.0151367,0.4124171779141105,5.830163599182005,19.401353783231084,14.57,34.26,6.48,84.68,14.803231083844583,25.99,34,1,8,1.2246467991473532e-16,-1.0
2025-08-26 13:00:00+00:00,6943,19.1135051,73.008978,0.6529938650306749,53.502490797546024,54.741550102249484,10.84,43.3,6.4,,54.78505521472393,,68,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:00:00+00:00,3409469,19.26777,72.97182,0.43532924335378326,5.670601226993866,16.541018404907973,5.6,35.73,11.81,82.61,1.1266175869120654,26.34,36,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:00:00+00:00,3409472,19.222279,72.957979,1.2487075664621679,1.8656523517382415,0.6209938650306749,6.26,44.58,8.52,38.15,27.877235173824133,38.42,59,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:00:00+00:00,3409476,19.0243902,73.0406721,0.6186257668711658,11.80761554192229,23.710674846625764,13.69,46.32,19.45,92.13,4.873276073619633,28.27,46,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:00:00+00:00,3409477,19.090337,73.014232,0.8821145194274029,7.069840490797547,14.67803680981595,2.19,19.07,7.92,93.41,9.012940695296523,29.64,44,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:00:00+00:00,3409487,19.0575752,73.0151367,0.3207689161554193,4.025881390593048,19.137901840490795,16.63,34.26,6.48,84.62,12.576196319018406,26.44,34,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,6943,19.1135051,73.008978,0.687361963190184,53.63750511247445,54.666278118609405,10.59,49.0,6.4,,54.20864621676892,,68,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,3409469,19.26777,72.97182,0.5728016359918201,7.5608016359918215,15.788298568507157,5.86,35.55,11.71,85.17,0.4978077709611452,25.9,36,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,3409472,19.222279,72.957979,1.2143394683026587,1.3746912065439676,4.027051124744376,4.59,48.1,9.22,37.64,15.53684253578732,25.45,57,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,3409476,19.0243902,73.0406721,0.6759059304703476,10.69067893660532,21.715967280163596,12.85,47.45,19.93,92.83,4.454069529652352,28.1,47,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,3409477,19.090337,73.014232,0.9279386503067486,7.241676891615543,14.452220858895704,1.84,19.07,6.93,93.74,10.375361963190185,29.61,46,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:15:00+00:00,3409487,19.0575752,73.0151367,0.5728016359918201,10.383828220858899,18.686269938650305,15.74,35.1,9.34,84.92,11.973586912065441,26.35,35,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:30:00+00:00,6943,19.1135051,73.008978,0.687361963190184,53.76024539877301,54.440462167689155,10.22,49.0,6.4,,54.8636564417178,,68,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:30:00+00:00,3409469,19.26777,72.97182,0.5728016359918201,4.970981595092025,12.194061349693252,6.16,35.55,11.71,85.47,1.2838200408997955,25.6,36,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-26 13:30:00+00:00,3409472,19.222279,72.957979,1.1226912065439674,1.2274028629856852,6.304028629856851,3.21,48.1,9.22,37.92,8.51513292433538,19.62,52,1,8,-0.2588190451025208,-0.9659258262890683
